9.943960074811770258e-24 -1.201270811748820183e-24 4.593281510671848577e-24 7.790116936212541551e-16 -6.964100270820396251e-24 5.710924079240662455e-25 -4.011412100044251534e-25
-1.201270811748820183e-24 1.467767987274193739e-25 -5.529389765985275990e-25 -9.493723720695269357e-17 8.313629652322383515e-25 -6.144439386787562070e-26 4.892903667699537692e-26
4.593281510671848577e-24 -5.529389765985275990e-25 2.124899098756369847e-24 3.590981718337338886e-16 -3.231015314643474930e-24 2.725569317221949358e-25 -1.848211491138403787e-25
7.790116936212541551e-16 -9.493723720695269357e-17 3.590981718337338886e-16 6.153235538969218689e-08 -5.410052993518006336e-16 4.090458213500429319e-17 -3.168331500353228990e-17
-6.964100270820396251e-24 8.313629652322383515e-25 -3.231015314643474930e-24 -5.410052993518007323e-16 4.947352111507972318e-24 -4.446976075450194827e-25 2.783262809872044543e-25
5.710924079240661536e-25 -6.144439386787562070e-26 2.725569317221949358e-25 4.090458213500429319e-17 -4.446976075450194827e-25 6.749242988654904279e-26 -2.088711883696379909e-26
-4.011412100044251534e-25 4.892903667699537692e-26 -1.848211491138404017e-25 -3.168331500353228990e-17 2.783262809872044543e-25 -2.088711883696379909e-26 1.632230486300844301e-26
