2.508332999999999813e-01 5.477110380147645063e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.624999000000000082e-01 5.677478148740363606e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.741665999999999825e-01 5.866503798302145078e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.858333000000000124e-01 6.044322342153612970e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.974998999999999838e-01 6.211107797463568669e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.091666000000000136e-01 6.367072185150322028e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.208331999999999851e-01 6.512452528598966506e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.324999000000000149e-01 6.647507853365361985e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.441665999999999892e-01 6.772517186978794790e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.558332000000000161e-01 6.887768557856590590e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.674998999999999905e-01 6.993564995896147662e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.791666000000000203e-01 7.090211531192205374e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.908331999999999917e-01 7.178019194431528582e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.024999000000000215e-01 7.257302016596900440e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.141664999999999930e-01 7.328374028671098550e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.258332000000000228e-01 7.391546261340891100e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.374998999999999971e-01 7.447128745194373511e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.491665000000000241e-01 7.495427510424956807e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.608331999999999984e-01 7.536743586732692624e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.724998999999999727e-01 7.571373003324280981e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.841664999999999996e-01 7.599606788913060296e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.958331999999999740e-01 7.621727971423005732e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.074999000000000038e-01 7.638013578186056973e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.191664999999999752e-01 7.648733635843459888e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.308332000000000050e-01 7.654151170345758759e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.424997999999999765e-01 7.654521206854130178e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.541665000000000063e-01 7.650089769641709170e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.658332000000000361e-01 7.641098882586940810e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.774998000000000076e-01 7.627779568482893069e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.891665000000000374e-01 7.610356849530601764e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.008331999999999562e-01 7.589046747043062258e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.124998000000000387e-01 7.564059281741242202e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.241664999999999575e-01 7.535597473655409884e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.358331999999999873e-01 7.503855341927795353e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.474997999999999587e-01 7.469019905009924853e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.591664999999999885e-01 7.431272180761300250e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.708330999999999600e-01 7.390786186350721820e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.824997999999999898e-01 7.347727938157623262e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.941665000000000196e-01 7.302258452068078887e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.058330999999999911e-01 0.000000000000000000e+00 7.254532743376138626e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.174998000000000209e-01 0.000000000000000000e+00 7.204696826487805295e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.291665000000000507e-01 0.000000000000000000e+00 7.152892715414401748e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.408331000000000222e-01 0.000000000000000000e+00 7.099257423673893674e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.524998000000000520e-01 0.000000000000000000e+00 7.043919963994873523e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.641664000000000234e-01 0.000000000000000000e+00 6.987005348711252672e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.758331000000000532e-01 0.000000000000000000e+00 6.928633589663583114e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.874997999999999720e-01 0.000000000000000000e+00 6.868917698001717476e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.991664000000000545e-01 0.000000000000000000e+00 6.807967684579500078e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.108330999999999733e-01 0.000000000000000000e+00 6.745887559658739763e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.224998000000000031e-01 0.000000000000000000e+00 6.682777333106566520e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.341663999999999746e-01 0.000000000000000000e+00 6.618732014296749844e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.458331000000000044e-01 0.000000000000000000e+00 6.553841612109706505e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.574998000000000342e-01 0.000000000000000000e+00 6.488194135228506632e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.691664000000000057e-01 0.000000000000000000e+00 6.421872591842866518e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.808331000000000355e-01 0.000000000000000000e+00 6.354952989451805312e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.924997000000000069e-01 0.000000000000000000e+00 6.287513335751679922e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.041664000000000367e-01 0.000000000000000000e+00 6.219623637649480674e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.158330999999999555e-01 0.000000000000000000e+00 6.151351901854852366e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.274997000000000380e-01 0.000000000000000000e+00 6.082762134682760946e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.391663999999999568e-01 0.000000000000000000e+00 6.013917342349492934e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.508330999999999866e-01 0.000000000000000000e+00 5.944873530380642146e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.624996999999999581e-01 0.000000000000000000e+00 5.875688704499140158e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.741663999999999879e-01 0.000000000000000000e+00 5.806413869737224731e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.858331000000000177e-01 0.000000000000000000e+00 5.737098030929785875e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.974996999999999892e-01 0.000000000000000000e+00 5.667790192911718039e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.009166000000000007e+00 0.000000000000000000e+00 5.598534360024556289e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.020833000000000101e+00 0.000000000000000000e+00 5.529371536313821833e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.032499999999999973e+00 0.000000000000000000e+00 5.460343725923710867e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.044165999999999928e+00 0.000000000000000000e+00 5.391486932406387433e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.055833000000000022e+00 0.000000000000000000e+00 5.322837159314018907e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.067499999999999893e+00 0.000000000000000000e+00 5.254428410001428240e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.079166000000000070e+00 0.000000000000000000e+00 5.186291687527423422e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.090832999999999942e+00 0.000000000000000000e+00 5.118456994852144115e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.102500000000000036e+00 0.000000000000000000e+00 5.050952334738385563e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.114165999999999990e+00 0.000000000000000000e+00 4.983804709850272463e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.125833000000000084e+00 0.000000000000000000e+00 4.917037122457244558e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.137499999999999956e+00 0.000000000000000000e+00 4.850672574828739925e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.149165999999999910e+00 0.000000000000000000e+00 4.784734069234199416e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.160833000000000004e+00 0.000000000000000000e+00 4.719241607647047254e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.172500000000000098e+00 0.000000000000000000e+00 4.654212191744695470e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.184166000000000052e+00 0.000000000000000000e+00 4.589664823401898852e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.195832999999999924e+00 0.000000000000000000e+00 4.525614504098726676e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.207500000000000018e+00 0.000000000000000000e+00 4.462077235413918208e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.219165999999999972e+00 0.000000000000000000e+00 4.399066018630201080e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.230833000000000066e+00 0.000000000000000000e+00 4.336593855030301814e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.242499999999999938e+00 0.000000000000000000e+00 4.274672745798274720e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.254165999999999892e+00 0.000000000000000000e+00 4.213312691920833020e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.265832999999999986e+00 0.000000000000000000e+00 4.152524694483361589e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.277500000000000080e+00 0.000000000000000000e+00 4.092315754176558129e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.289166000000000034e+00 0.000000000000000000e+00 4.032695871987136971e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.300832999999999906e+00 0.000000000000000000e+00 3.973671048507124159e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.312500000000000000e+00 0.000000000000000000e+00 3.915247284328547406e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.324165999999999954e+00 0.000000000000000000e+00 3.857431580142107186e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.335833000000000048e+00 0.000000000000000000e+00 3.800227936342487345e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.347499999999999920e+00 0.000000000000000000e+00 3.743640353324372838e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.359166000000000096e+00 0.000000000000000000e+00 3.687672831482449176e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.370832999999999968e+00 0.000000000000000000e+00 3.632329371211401869e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.382500000000000062e+00 0.000000000000000000e+00 3.577611972708572563e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.394166000000000016e+00 0.000000000000000000e+00 3.523521636072633467e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.405833000000000110e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.470060361500926782e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.417499999999999982e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.417229149092123608e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.429165999999999936e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.365028998944895045e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.440833000000000030e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.313458910960569992e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.452499999999999902e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.262518885139149005e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.464166000000000079e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.212207921381960429e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.475832999999999950e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.162526019689003709e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.487500000000000044e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.113470179764266099e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.499165999999999999e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.065040401607746490e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.510833000000000093e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.017232684824760480e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.522499999999999964e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.970045029217965316e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.534165999999999919e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.923475434590018240e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.545833000000000013e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.877519900546234854e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.557500000000000107e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.832176426889271292e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.569166000000000061e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.787441013224443709e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.580832999999999933e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.743309659157067149e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.592500000000000027e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.699779364391126646e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.604165999999999981e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.656845128433266701e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.615833000000000075e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.614503950987472902e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.627499999999999947e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.572749831461718095e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.639165999999999901e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.531579769559987314e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.650832999999999995e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.490988764788925891e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.662500000000000089e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.450970816556505560e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.674166000000000043e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.411522924566711634e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.685832999999999915e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.372639088227517512e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.697500000000000009e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.334314307045566306e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.709165999999999963e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.296542580428830860e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.720833000000000057e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.259319907982625386e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.732499999999999929e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.222641289213593829e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.744166000000000105e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.186499723431037379e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.755832999999999977e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.150890210141599423e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.767498999999999931e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.115807748851923631e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.779166000000000025e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.081246338969982568e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.790832999999999897e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.047200980002419624e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.802499000000000073e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.013665671357207088e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.814165999999999945e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.980634412442317804e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.825833000000000039e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.948101202665723231e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.837498999999999993e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.916062041632739243e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.849166000000000087e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.884508928553995100e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.860832999999999959e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.853437863034805844e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.872498999999999914e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.822842844483143487e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.884166000000000007e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.792716872208309498e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.895833000000000101e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.763055945815618641e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.907499000000000056e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.733853064614372108e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.919165999999999928e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.705102228012541909e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.930833000000000022e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.676799435615443090e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.942498999999999976e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.648937686732377395e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.954166000000000070e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.621510980771316002e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.965832999999999942e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.594515317337574511e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.977498999999999896e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.567943695740453836e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.989165999999999990e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.541790115387926541e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.000833000000000084e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.516050575885307117e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.012499000000000038e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.490718076541897030e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.024166000000000132e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.465787616864339671e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.035832999999999782e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.441254196359278705e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.047499000000000180e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.417111814434686423e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.059165999999999830e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.393355470597206491e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.070832999999999924e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.369980164353482577e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.082498999999999878e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.346978895012815591e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.094165999999999972e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.324347662180520857e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.105833000000000066e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.302081465363241763e-01 0.000000000000000000e+00
2.117499000000000020e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.280174303968950322e-01 0.000000000000000000e+00
2.129166000000000114e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.258622177602961856e-01 0.000000000000000000e+00
2.140833000000000208e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.237418085574577137e-01 0.000000000000000000e+00
2.152499000000000162e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.216559027587782588e-01 0.000000000000000000e+00
2.164165999999999812e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.196039003050550498e-01 0.000000000000000000e+00
2.175832999999999906e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.175853011469524395e-01 0.000000000000000000e+00
2.187498999999999860e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.155996052351347947e-01 0.000000000000000000e+00
2.199165999999999954e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.136463125202664820e-01 0.000000000000000000e+00
2.210833000000000048e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.117251229727461020e-01 0.000000000000000000e+00
2.222499000000000002e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.098352365136366637e-01 0.000000000000000000e+00
2.234166000000000096e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.079764531232038915e-01 0.000000000000000000e+00
2.245833000000000190e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.061482727521121522e-01 0.000000000000000000e+00
2.257499000000000144e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.043500953411586746e-01 0.000000000000000000e+00
